"segment","mean_speed","mean_step","mean_turning","median_speed","median_turning","n","behavior"
111,8.30886342556653,498.531805533992,0.313958341304114,7.09746527675345,0.449900315057246,5,"unknown"
112,14.3919779054247,863.518674325481,0.112900519803618,14.3919779054247,0,4,"feeding"
113,7.24427314923155,434.656388953893,0.205348904402087,7.24427314923155,0.205348904402087,2,"unknown"
114,13.868891265285,832.133475917102,0.205596437668416,13.868891265285,0.205596437668416,2,"feeding"
115,6.69213274872397,404.153446204559,0.925468414824911,7.86513039161912,0.560648600475604,7,"unknown"
116,12.9362978665994,776.177871995964,0.124168611518734,13.2989787139069,0,28,"feeding"
117,3.22296735480526,773.512165153263,0.108309311667251,3.22296735480526,0,5,"resting"
118,13.9857989454433,839.147936726596,0.308908738292889,13.9857989454433,0.308908738292889,2,"feeding"
119,3.22296735480526,773.512165153263,0.102969579430963,3.22296735480526,0,6,"resting"
120,9.26752658957116,556.05159537427,0.0520937698341702,9.28530199331002,0.0508510203080812,6,"feeding"
121,0.201727421400347,86.6596978954511,0.949031171218868,0,1.05021699924085,22,"unknown"
122,1.78542710734003,219.975090572001,0.469176906498933,1.71258843892263,0,55,"resting"
123,5.03681251367071,604.417501640486,0.183505856910938,5.4050386262691,0.00935841766270773,11,"resting"
124,1.90453446491638,321.253039842639,0.467851505182875,2.12039085534613,0,148,"resting"
125,4.64072105314239,561.761652633913,0.0408767667171824,4.68457227474433,0,54,"resting"
126,1.74550755150271,239.068887988534,0.245216043688283,2.43716013796324,0.159088530566127,20,"unknown"
127,8.72501293436576,523.500776061946,0.0390632924463741,9.05154729164842,0,82,"feeding"
128,0,0,0.378740669517009,0,0.378740669517009,1,"unknown"
129,7.28400778920039,437.040467352023,0.0276565895797207,6.76657641697221,0,14,"resting"
